shoulder_angle,head_offset_x,head_offset_y,left_wrist_dist,right_wrist_dist,wrist_velocity_avg,zone_motion_score,label
5.2087,0.0367,0.1007,0.1916,0.23,7.7379,0.0261,0
4.5871,0.0236,0.1517,0.4581,0.7033,21.8048,0.2,1
3.4046,0.0961,0.0588,0.7808,0.5086,12.0,0.2,1
5.0455,0.0987,0.0413,0.2285,0.169,2.4637,0.1003,0
35.4013,0.22,0.095,0.6212,0.6137,19.0655,0.3582,1
13.7643,0.3302,0.0795,0.2919,0.2723,2.132,0.0822,1
25.3709,0.1575,0.1283,0.269,0.2676,3.4965,0.2092,1
28.0,0.269,0.1451,0.6001,0.6085,21.2559,0.4331,1
6.9015,0.0909,0.0612,0.1377,0.1209,4.5955,0.0522,0
3.0947,0.0351,0.0252,0.2626,0.1578,2.8172,0.0519,0
28.0,0.3134,0.058,0.5729,0.604,18.1062,0.2,1
31.0793,0.2696,0.0499,0.38,0.38,19.098,0.5628,1
15.1155,0.22,0.1224,0.1744,0.2735,0.7746,0.1663,1
13.9045,0.1004,0.1404,0.5339,0.6857,24.4416,0.2203,1
11.281,0.1079,0.1477,0.2318,0.1171,2.4854,0.0492,0
29.8547,0.2315,0.0969,0.6611,0.38,25.7688,0.2138,1
5.8533,0.0325,0.086,0.2039,0.1499,2.9397,0.0,0
34.5468,0.4721,0.1959,0.5912,0.5778,16.1352,0.4767,1
22.0,0.1498,0.0711,0.1744,0.2758,5.2551,0.204,1
0.0,0.1006,0.0886,0.05,0.1497,0.7711,0.0632,0
11.2191,0.0442,0.1134,0.5015,0.4526,17.8881,0.2768,1
28.0,0.4088,0.0944,0.4491,0.5213,23.741,0.3228,1
11.0269,0.3891,0.0847,0.1285,0.1549,0.0,0.0577,1
9.199,0.2919,0.02,0.1346,0.1557,6.3202,0.1753,1
5.5264,0.0612,0.0774,0.1468,0.2688,4.1881,0.0647,0
22.0,0.2619,0.0712,0.1418,0.195,6.532,0.2574,1
11.6729,0.22,0.0875,0.1948,0.0663,3.9997,0.1105,1
6.6878,0.0908,0.1207,0.4631,0.5334,18.2184,0.3255,1
12.8045,0.3973,0.1055,0.0986,0.1849,4.8684,0.1417,1
8.0301,0.0965,0.1423,0.209,0.245,4.4986,0.0057,0
9.232,0.22,0.1549,0.2097,0.1959,2.8225,0.1316,1
22.0,0.1,0.0785,0.05,0.1162,6.5166,0.2481,1
1.4257,0.0447,0.15,0.176,0.2813,3.3941,0.0625,0
22.0,0.2563,0.1007,0.2452,0.1364,1.6917,0.3126,1
7.1587,0.0966,0.1814,0.4851,0.6683,18.0606,0.2478,1
7.889,0.1145,0.1834,0.2262,0.0932,3.3879,0.0931,0
7.3561,0.0057,0.1265,0.3238,0.0856,2.2503,0.1171,0
30.5615,0.2318,0.1023,0.7791,0.5214,17.6957,0.3325,1
7.0116,0.3858,0.1187,0.1093,0.1742,3.4922,0.2018,1
4.2529,0.1125,0.1302,0.1028,0.3459,1.7833,0.1258,0
4.8594,0.0773,0.1806,0.1571,0.1759,0.0,0.0525,0
6.9793,0.012,0.1507,0.2172,0.1061,2.2944,0.0104,0
2.9922,0.0055,0.0856,0.1991,0.2383,2.6457,0.0479,0
8.2715,0.3154,0.1083,0.1808,0.1352,1.6565,0.0783,1
3.2428,0.0352,0.1155,0.1371,0.2136,3.3762,0.055,0
5.0858,0.0058,0.0969,0.35,0.1619,6.817,0.0,0
0.0,0.0,0.1092,0.1822,0.2833,5.911,0.0105,0
9.3455,0.3757,0.0743,0.2434,0.072,5.7097,0.2294,1
22.0,0.1806,0.0782,0.3566,0.2647,6.2236,0.2451,1
11.0464,0.0869,0.0729,0.1201,0.2596,0.0,0.0806,0
3.4407,0.0498,0.0732,0.1939,0.2324,3.1645,0.043,0
1.6156,0.1297,0.2,0.1858,0.1606,7.7817,0.071,0
41.0269,0.2718,0.0538,0.618,0.38,28.3563,0.2962,1
47.6543,0.2625,0.0667,0.5844,0.5557,12.7778,0.3241,1
25.3578,0.2133,0.0724,0.0652,0.2491,5.0096,0.2896,1
9.5619,0.0213,0.1273,0.5987,0.5157,12.0,0.2,1
11.0612,0.22,0.1136,0.2897,0.1254,0.6289,0.2062,1
9.2433,0.22,0.0685,0.2191,0.2313,5.5575,0.3016,1
5.6879,0.0699,0.1039,0.1932,0.05,0.8726,0.0948,0
24.3282,0.2378,0.111,0.2589,0.2789,4.0281,0.3417,1
6.0759,0.0848,0.0288,0.1123,0.1828,2.0841,0.0331,0
4.7395,0.0767,0.017,0.1257,0.2377,0.8393,0.0835,0
23.0398,0.2436,0.0826,0.1751,0.1814,0.0,0.2,1
5.1983,0.0388,0.0992,0.1824,0.2245,3.9521,0.0601,0
3.8243,0.0979,0.1079,0.4395,0.5575,12.0,0.2909,1
29.7045,0.3216,0.1072,0.4448,0.5209,23.6962,0.4244,1
6.7291,0.1248,0.1184,0.1679,0.2535,4.3175,0.0232,0
11.1491,0.0717,0.1208,0.38,0.666,12.0,0.2201,1
2.5878,0.0398,0.1079,0.1981,0.2312,4.1991,0.0314,0
7.6427,0.3333,0.1529,0.0932,0.2502,3.4377,0.1407,1
6.8783,0.033,0.1429,0.05,0.2202,3.5354,0.0469,0
22.0,0.2866,0.0832,0.0984,0.0614,4.5998,0.2689,1
15.145,0.3821,0.0895,0.1695,0.2587,4.4276,0.2063,1
6.561,0.0299,0.1183,0.5546,0.3811,12.0,0.2,1
11.1589,0.0808,0.1399,0.5245,0.4962,12.0,0.235,1
1.5331,0.0321,0.0236,0.1333,0.262,5.7543,0.0728,0
7.1003,0.3463,0.0892,0.2865,0.1935,1.7893,0.1366,1
3.6826,0.2729,0.1064,0.1099,0.216,0.1727,0.151,1
3.7425,0.013,0.0935,0.0741,0.3064,3.9259,0.0366,0
5.9699,0.0829,0.142,0.4874,0.38,14.9604,0.2556,1
8.2701,0.0165,0.0367,0.1104,0.0899,3.3037,0.1059,0
7.2231,0.0998,0.0748,0.05,0.2747,0.9046,0.0187,0
1.4911,0.0232,0.0934,0.3441,0.1635,0.8623,0.0693,0
2.7357,0.0255,0.1189,0.0833,0.1636,2.3421,0.0544,0
3.6013,0.0615,0.1221,0.2075,0.1582,5.0661,0.0745,0
3.1642,0.0428,0.1071,0.166,0.2301,2.9954,0.0895,0
3.17,0.0345,0.1195,0.1952,0.1791,2.3915,0.026,0
29.6425,0.2444,0.0948,0.38,0.38,18.1481,0.2159,1
6.6023,0.22,0.155,0.1105,0.2102,5.9587,0.0954,1
33.9342,0.425,0.1719,0.4754,0.6088,16.3751,0.3232,1
4.9874,0.028,0.1097,0.05,0.0922,7.9593,0.0023,0
12.0,0.0148,0.1202,0.1667,0.2309,0.0,0.0058,0
6.0783,0.0313,0.0733,0.6452,0.7021,26.4808,0.2374,1
23.8322,0.2365,0.0888,0.1951,0.2693,4.5283,0.2,1
5.7961,0.051,0.1339,0.237,0.1461,0.0,0.0499,0
4.1711,0.0576,0.079,0.2629,0.0962,5.946,0.0608,0
12.8747,0.0741,0.0946,0.38,0.38,17.0089,0.3527,1
4.6193,0.0817,0.0282,0.1319,0.1441,0.0,0.0488,0
28.0,0.229,0.0109,0.7577,0.6151,12.5654,0.3235,1
5.8122,0.0089,0.1651,0.2172,0.1853,6.663,0.0435,0
15.9789,0.3406,0.186,0.1946,0.1362,1.5832,0.0,1
5.2363,0.0409,0.0835,0.2147,0.35,3.4412,0.0086,0
4.6615,0.0742,0.0474,0.1045,0.28,4.6039,0.0771,0
28.0,0.22,0.0937,0.4425,0.4886,12.5383,0.4888,1
3.378,0.0043,0.0963,0.0969,0.1759,7.3622,0.0637,0
1.6392,0.039,0.0989,0.5205,0.5797,17.9786,0.2,1
33.8721,0.2806,0.1222,0.2746,0.05,7.3499,0.2112,1
0.5314,0.0177,0.0904,0.1157,0.1375,8.476,0.0118,0
37.4945,0.2961,0.1474,0.5544,0.5414,17.5794,0.3354,1
3.6276,0.0,0.0654,0.1794,0.1851,6.6174,0.0987,0
3.2378,0.0841,0.0835,0.2098,0.0781,3.9874,0.0898,0
13.1685,0.3295,0.098,0.2107,0.2548,0.8792,0.1576,1
7.4013,0.0783,0.1422,0.5038,0.502,14.073,0.2434,1
8.8565,0.2307,0.0699,0.1632,0.2363,0.0,0.1039,1
28.0,0.3774,0.1082,0.6398,0.38,16.8668,0.2302,1
32.8303,0.1671,0.1013,0.1634,0.0819,0.3524,0.2,1
28.0365,0.2394,0.0874,0.1691,0.1538,8.2643,0.2654,1
6.7532,0.0394,0.0682,0.05,0.2985,1.1677,0.1239,0
22.0,0.1916,0.109,0.05,0.2033,0.6281,0.2773,1
6.3766,0.0403,0.0613,0.1551,0.1753,5.8555,0.0657,0
4.1557,0.0134,0.1206,0.1491,0.0867,0.0,0.0847,0
8.8693,0.0782,0.0757,0.1576,0.1495,1.025,0.1501,0
5.2363,0.0311,0.0787,0.2705,0.164,4.1692,0.04,0
5.4654,0.0408,0.0861,0.2448,0.2103,1.5043,0.0,0
28.9878,0.3338,0.1287,0.4839,0.6356,25.931,0.5539,1
6.0894,0.0879,0.0158,0.1881,0.1163,4.8076,0.1136,0
10.3095,0.3811,0.0636,0.1986,0.2332,1.9005,0.2668,1
5.771,0.4509,0.0249,0.279,0.2162,5.3047,0.0925,1
30.4113,0.2072,0.0782,0.2295,0.2183,3.9501,0.2,1
12.7887,0.2751,0.1465,0.1514,0.1972,4.9656,0.1584,1
2.8658,0.0473,0.1514,0.1801,0.1586,6.6987,0.0537,0
5.428,0.1305,0.0606,0.1841,0.2369,0.0,0.0696,0
22.0,0.1797,0.1337,0.2926,0.2056,3.0476,0.2,1
34.8888,0.2775,0.1157,0.4819,0.4379,21.6036,0.208,1
14.2269,0.2457,0.0898,0.1653,0.2326,6.9531,0.1831,1
3.1895,0.0676,0.084,0.1956,0.3194,0.0,0.0618,0
9.3249,0.3219,0.0846,0.2771,0.05,5.4813,0.172,1
28.0,0.22,0.1698,0.5538,0.6084,17.2373,0.4296,1
5.8183,0.0655,0.1197,0.1787,0.05,0.0,0.082,0
28.0,0.3018,0.1248,0.6603,0.759,16.4677,0.4139,1
37.0838,0.22,0.1063,0.6011,0.6215,16.0768,0.3439,1
7.2831,0.0,0.128,0.3225,0.1809,3.2032,0.068,0
12.4396,0.3037,0.0767,0.2345,0.1401,6.8688,0.1557,1
5.4523,0.0295,0.1294,0.2164,0.1799,2.6006,0.0663,0
2.8667,0.0658,0.1062,0.0925,0.2049,4.2115,0.0953,0
28.0,0.3145,0.14,0.3825,0.5884,12.0,0.2,1
2.332,0.0,0.0572,0.5755,0.4133,17.3991,0.2,1
29.2719,0.2005,0.0511,0.2195,0.1887,3.6305,0.2074,1
40.5018,0.3982,0.1164,0.4059,0.5096,25.7557,0.3509,1
5.24,0.0161,0.0985,0.1422,0.1417,0.8665,0.1305,0
3.9535,0.0966,0.1221,0.3074,0.1173,2.923,0.0038,0
7.8244,0.286,0.0676,0.1315,0.0558,5.2666,0.0,1
5.598,0.024,0.0751,0.35,0.1451,5.3026,0.02,0
5.0362,0.1233,0.0836,0.05,0.1017,3.7822,0.0239,0
28.1567,0.3429,0.1195,0.2142,0.1769,7.4442,0.2,1
6.742,0.1003,0.0752,0.5812,0.7109,20.9789,0.2,1
4.5955,0.057,0.0876,0.38,0.4578,14.7795,0.2,1
0.1983,0.0,0.0563,0.2052,0.1525,0.0,0.0632,0
22.0,0.1982,0.0569,0.1069,0.2397,0.0,0.2,1
4.3456,0.0,0.0865,0.1614,0.0534,3.6687,0.1324,0
28.4123,0.2927,0.1674,0.6073,0.6793,12.3155,0.5244,1
11.0377,0.2519,0.1584,0.2112,0.05,2.4253,0.1642,1
2.3143,0.1058,0.059,0.109,0.2569,2.1145,0.009,0
3.8216,0.3647,0.073,0.1562,0.2072,8.36,0.1411,1
2.6299,0.0615,0.123,0.2234,0.1598,2.3243,0.0849,0
8.583,0.1333,0.1373,0.38,0.4833,23.4226,0.2,1
28.0,0.3856,0.0733,0.5791,0.4174,13.2352,0.4378,1
25.0975,0.2029,0.1294,0.2372,0.2325,0.0,0.2,1
5.7038,0.0683,0.0818,0.2073,0.1212,4.7343,0.0199,0
40.8587,0.3403,0.1448,0.5736,0.52,14.6891,0.2568,1
2.857,0.2377,0.0791,0.2143,0.238,3.0792,0.1762,1
6.8043,0.0576,0.0503,0.38,0.6437,18.719,0.3799,1
1.9282,0.0839,0.0532,0.4036,0.38,12.0,0.3222,1
6.5293,0.1091,0.1779,0.0755,0.2396,2.8244,0.0239,0
5.3395,0.0447,0.1078,0.1689,0.2663,4.4975,0.032,0
22.0,0.1013,0.1501,0.2611,0.1425,5.3195,0.2,1
9.7816,0.0815,0.0994,0.6089,0.4838,12.0,0.2322,1
7.6466,0.383,0.1433,0.3079,0.1374,3.3523,0.0,1
22.0,0.1688,0.0863,0.3211,0.162,4.0511,0.2,1
7.9281,0.22,0.0,0.2151,0.1158,5.9369,0.2424,1
1.7557,0.1156,0.0905,0.0911,0.2791,6.2856,0.0,0
4.2242,0.1045,0.1814,0.5187,0.7241,15.2381,0.3264,1
11.596,0.3123,0.1214,0.1533,0.1815,5.3764,0.1718,1
6.5549,0.0735,0.0939,0.3012,0.1313,5.3664,0.0617,0
3.6233,0.0571,0.0948,0.1522,0.1839,5.9125,0.0648,0
8.763,0.4027,0.0863,0.1022,0.2527,3.7443,0.1438,1
7.8473,0.1325,0.1189,0.05,0.1831,6.5889,0.0256,0
3.1706,0.2349,0.0422,0.129,0.3107,0.0,0.1305,1
22.0,0.1727,0.1486,0.05,0.1744,2.6925,0.2914,1
26.4725,0.1347,0.1641,0.23,0.0948,5.9598,0.265,1
4.5445,0.0105,0.1928,0.1604,0.1726,3.5856,0.0061,0
1.1272,0.0592,0.067,0.143,0.2036,0.0,0.1107,0
16.7107,0.2548,0.0654,0.1234,0.1131,7.0372,0.1272,1
11.7371,0.0585,0.156,0.4587,0.4386,15.4644,0.2796,1
6.3806,0.0605,0.0955,0.1703,0.228,3.4575,0.027,0
5.2108,0.0853,0.088,0.2809,0.2136,0.9809,0.0925,0
0.0,0.0111,0.1743,0.2678,0.2122,6.7549,0.0993,0
3.3482,0.0126,0.1114,0.1743,0.2165,7.093,0.0,0
7.6014,0.0428,0.0285,0.115,0.05,4.1236,0.051,0
7.3986,0.0672,0.0877,0.4367,0.67,16.9618,0.324,1
4.2361,0.0111,0.0483,0.5045,0.7473,12.0,0.264,1
2.9592,0.0882,0.0775,0.05,0.1153,0.5334,0.0481,0
6.767,0.0831,0.1866,0.6051,0.7249,22.0997,0.2579,1
9.5141,0.0954,0.0379,0.1488,0.1368,5.3825,0.0328,0
36.0195,0.3714,0.1217,0.693,0.5875,17.9657,0.2245,1
6.0121,0.0308,0.1436,0.1608,0.1864,2.0589,0.0607,0
0.6399,0.0,0.0753,0.2169,0.247,2.5997,0.0639,0
2.9682,0.0989,0.0768,0.2758,0.3278,4.6677,0.0393,0
0.0,0.0618,0.1215,0.0855,0.0513,4.6633,0.0,0
9.2734,0.2815,0.0634,0.267,0.2315,0.8311,0.0946,1
34.8631,0.2451,0.1023,0.158,0.1633,4.5845,0.279,1
0.9096,0.0199,0.0698,0.05,0.1214,6.7376,0.0792,0
4.0455,0.1096,0.0554,0.1886,0.3059,2.937,0.0383,0
31.7922,0.1752,0.0874,0.1173,0.2206,4.9552,0.242,1
10.3306,0.0499,0.1755,0.2089,0.1416,3.2496,0.0,0
0.0,0.0687,0.0707,0.1275,0.2995,1.163,0.1322,0
23.9791,0.1,0.105,0.2058,0.1504,10.7878,0.2,1
7.6513,0.0439,0.1053,0.2583,0.1462,2.0499,0.0,0
4.1805,0.0319,0.0466,0.2066,0.2386,0.0,0.0038,0
5.1193,0.0597,0.1066,0.1531,0.1718,2.7517,0.0,0
5.6793,0.0,0.0976,0.0975,0.1778,1.7248,0.0538,0
2.4964,0.0647,0.1312,0.2915,0.2381,3.9316,0.0,0
0.0,0.0602,0.1127,0.2323,0.1882,3.5212,0.1213,0
6.7675,0.0528,0.0333,0.1801,0.2733,1.4219,0.0495,0
11.031,0.1283,0.079,0.4377,0.4722,23.6639,0.2,1
0.0,0.003,0.1005,0.1762,0.1991,8.7649,0.0,0
5.7101,0.1007,0.0836,0.551,0.5628,12.0,0.242,1
22.0,0.148,0.1756,0.179,0.1211,7.0698,0.2,1
22.0,0.1,0.1569,0.1279,0.1183,4.2894,0.2,1
29.2484,0.3751,0.0869,0.5283,0.6374,19.0818,0.4435,1
43.7406,0.422,0.0886,0.7491,0.7048,20.0777,0.2885,1
28.0,0.3792,0.1591,0.47,0.5458,13.2281,0.4941,1
11.0238,0.454,0.0468,0.1038,0.13,1.6676,0.1567,1
8.077,0.0498,0.1268,0.6337,0.527,21.4729,0.3869,1
22.0,0.22,0.0868,0.2518,0.3182,7.6825,0.1389,1
26.6007,0.1224,0.1038,0.1916,0.1937,8.1077,0.2,1
1.8554,0.0,0.0361,0.1896,0.05,0.0,0.0,0
25.1047,0.1779,0.137,0.259,0.1929,3.3817,0.3424,1
11.5871,0.0492,0.0209,0.162,0.2056,4.0468,0.0573,0
6.389,0.0797,0.0756,0.4535,0.5308,12.0,0.3177,1
5.6459,0.0415,0.0817,0.2163,0.1801,0.0,0.0226,0
0.0,0.0383,0.0535,0.1847,0.2529,3.5886,0.1239,0
3.1111,0.0507,0.0635,0.4658,0.6135,12.2586,0.3911,1
7.987,0.075,0.0715,0.2734,0.1827,4.9964,0.0295,0
10.3255,0.0901,0.0943,0.493,0.4306,18.2252,0.3396,1
5.1595,0.0492,0.0572,0.1068,0.1671,1.9896,0.0528,0
4.748,0.0527,0.1702,0.2397,0.1215,2.104,0.0141,0
28.0,0.28,0.085,0.5884,0.38,13.504,0.31,1
15.4844,0.3438,0.062,0.1276,0.2295,3.7917,0.1699,1
10.2497,0.2248,0.0871,0.2064,0.1351,3.3843,0.1353,1
1.9886,0.0657,0.1272,0.333,0.1134,0.0,0.0181,0
12.0,0.0932,0.1296,0.2683,0.1255,5.1111,0.0526,0
13.7136,0.3303,0.0592,0.1808,0.2012,1.133,0.1477,1
9.2968,0.047,0.1094,0.1663,0.2303,1.3598,0.052,0
5.2252,0.1204,0.1164,0.38,0.6463,18.7149,0.2291,1
10.4606,0.2839,0.1352,0.2329,0.2025,0.4492,0.151,1
1.7066,0.0633,0.112,0.38,0.4088,17.3946,0.3133,1
9.0981,0.0,0.1631,0.4433,0.38,13.8987,0.2211,1
16.057,0.232,0.0798,0.1699,0.2071,6.3988,0.1844,1
2.3528,0.0881,0.0596,0.2195,0.2292,3.5954,0.0,0
22.0,0.1947,0.1152,0.141,0.249,5.0615,0.2,1
30.316,0.4033,0.126,0.5153,0.4702,21.7775,0.293,1
13.1399,0.1212,0.1856,0.6985,0.5047,15.071,0.2807,1
4.7709,0.0305,0.1222,0.5098,0.5793,16.0414,0.2,1
35.9647,0.2347,0.0672,0.2726,0.2136,9.1567,0.2294,1
3.4375,0.0656,0.138,0.1401,0.3026,1.6252,0.0425,0
35.7813,0.1,0.1047,0.2509,0.2751,3.4254,0.217,1
5.133,0.0668,0.0688,0.2583,0.2017,2.1902,0.0598,0
4.0992,0.0689,0.1345,0.2704,0.0845,0.7951,0.0829,0
3.287,0.0638,0.0262,0.1164,0.129,3.2316,0.002,0
3.8202,0.038,0.0742,0.1506,0.2011,2.9522,0.0473,0
3.7862,0.3824,0.1369,0.2317,0.2576,6.3102,0.087,1
7.4155,0.1022,0.0716,0.1747,0.2773,1.8528,0.0944,0
11.6506,0.2658,0.0897,0.2504,0.1584,4.8937,0.2978,1
6.3149,0.1117,0.118,0.2335,0.0745,1.9916,0.0929,0
9.7841,0.0578,0.0576,0.05,0.05,1.7235,0.0297,0
0.0,0.0574,0.053,0.0936,0.1998,2.6575,0.0172,0
4.3561,0.1029,0.1233,0.1049,0.2638,1.8007,0.038,0
8.2595,0.0647,0.0657,0.159,0.285,3.6607,0.0224,0
0.4851,0.0004,0.0951,0.1315,0.1522,0.0,0.0256,0
7.6155,0.0217,0.1087,0.0823,0.2471,1.0101,0.0714,0
5.6382,0.0932,0.0883,0.4059,0.38,13.0854,0.2558,1
12.0,0.0398,0.0761,0.2116,0.1062,2.1417,0.0547,0
28.0,0.3262,0.028,0.4661,0.4315,18.7572,0.3916,1
10.5762,0.0509,0.1759,0.2282,0.1342,2.1663,0.0009,0
7.8609,0.22,0.1377,0.0809,0.1403,3.0017,0.0864,1
5.4674,0.085,0.1837,0.0937,0.1258,1.1633,0.0638,0
9.8303,0.1335,0.1157,0.273,0.0993,2.2208,0.0673,0
2.1108,0.0043,0.0454,0.1472,0.2284,4.7587,0.1057,0
8.6999,0.0621,0.0865,0.176,0.2873,0.548,0.0476,0
11.6017,0.0549,0.0483,0.1558,0.3436,0.7559,0.0804,0
7.9758,0.1203,0.0878,0.1811,0.169,4.0775,0.0084,0
4.3942,0.0064,0.0392,0.2332,0.2017,3.6305,0.059,0
6.2856,0.1305,0.0823,0.6184,0.515,17.6391,0.228,1
22.0,0.1751,0.0758,0.2026,0.1787,7.6071,0.3046,1
22.0,0.1379,0.1504,0.2209,0.2599,5.6593,0.2,1
0.0,0.0748,0.0688,0.1727,0.1711,1.0947,0.058,0
9.518,0.3663,0.0607,0.1974,0.165,4.4916,0.1146,1
6.9971,0.0,0.1652,0.068,0.2365,0.6233,0.1369,0
4.2256,0.1131,0.1041,0.2627,0.1942,0.4892,0.0943,0
11.1396,0.0859,0.1218,0.38,0.529,17.4029,0.2,1
9.7447,0.095,0.1,0.1855,0.2095,0.0,0.0348,0
9.419,0.1465,0.1001,0.1524,0.2366,1.8876,0.019,0
2.0836,0.1528,0.0913,0.6348,0.5484,18.9323,0.2,1
3.3229,0.0491,0.1127,0.1051,0.1835,0.0,0.0459,0
29.3089,0.3659,0.1853,0.5801,0.38,16.4247,0.4576,1
0.0,0.047,0.1349,0.0908,0.1334,6.1596,0.0655,0
2.5428,0.0675,0.0962,0.2182,0.1686,1.1113,0.0037,0
4.1076,0.0176,0.1293,0.1448,0.0923,7.3646,0.0455,0
6.5897,0.22,0.0735,0.2075,0.1625,6.3121,0.1977,1
5.3973,0.0,0.0655,0.1995,0.1879,2.0347,0.0957,0
25.2084,0.1442,0.1049,0.205,0.2089,9.4021,0.2369,1
2.1047,0.0604,0.0608,0.1701,0.0751,4.3615,0.0624,0
2.1407,0.0528,0.1152,0.2018,0.0768,2.9058,0.0879,0
19.7637,0.2836,0.0841,0.1816,0.2158,7.9653,0.1102,1
9.9883,0.2227,0.0881,0.1127,0.2084,9.2471,0.0858,1
5.88,0.0864,0.0674,0.7981,0.5865,12.0,0.2007,1
2.9853,0.0675,0.1129,0.2677,0.2374,1.7034,0.0,0
18.2164,0.2764,0.1498,0.2349,0.2574,5.7907,0.153,1
10.7074,0.1088,0.0167,0.4912,0.6859,19.9263,0.3107,1
4.5952,0.1165,0.0765,0.0525,0.3341,4.9873,0.0661,0
8.8922,0.3838,0.176,0.214,0.2293,0.0,0.0331,1
0.1782,0.0664,0.0619,0.2204,0.0987,1.0956,0.0052,0
5.0514,0.1295,0.1218,0.05,0.2692,6.3216,0.0119,0
6.1102,0.332,0.0136,0.2095,0.071,3.807,0.1638,1
6.2657,0.0,0.109,0.2816,0.2407,5.9413,0.1097,0
0.1173,0.3102,0.0903,0.3206,0.3147,3.6414,0.1715,1
11.5993,0.0421,0.1028,0.3937,0.4866,12.0,0.3199,1
7.5008,0.22,0.0919,0.1455,0.1609,1.9403,0.0662,1
3.8728,0.0669,0.0592,0.0946,0.14,2.0959,0.092,0
4.8616,0.0667,0.0934,0.1856,0.2877,7.9352,0.0479,0
7.3684,0.2775,0.1077,0.0995,0.3262,1.5548,0.1038,1
15.5205,0.2863,0.1115,0.2231,0.1736,4.7182,0.0342,1
1.9957,0.0,0.1111,0.0661,0.3245,2.1921,0.0449,0
1.046,0.0336,0.158,0.0615,0.05,2.5419,0.027,0
6.4846,0.0159,0.0965,0.0748,0.1839,5.8221,0.1218,0
3.1777,0.1106,0.0104,0.4721,0.4599,18.8351,0.3243,1
6.4447,0.0491,0.0299,0.169,0.1372,4.6047,0.0474,0
11.1791,0.0576,0.1092,0.1192,0.0614,4.8245,0.1032,0
9.2657,0.013,0.0539,0.1716,0.2307,1.4848,0.0287,0
13.0714,0.22,0.118,0.1473,0.2991,0.0,0.1912,1
6.2831,0.0651,0.0955,0.1282,0.1264,5.8024,0.018,0
0.0,0.0972,0.1237,0.1589,0.0966,0.0,0.0356,0
9.0874,0.301,0.0227,0.2102,0.2153,3.525,0.1526,1
7.0998,0.0353,0.0839,0.2753,0.1468,0.0,0.0926,0
35.7185,0.3149,0.1405,0.821,0.5915,14.4255,0.3544,1
5.7938,0.2356,0.0927,0.2601,0.1471,0.0,0.1516,1
10.2582,0.1558,0.1909,0.1478,0.1895,2.5258,0.1117,0
10.8698,0.329,0.136,0.3191,0.1854,0.6878,0.1433,1
7.698,0.0982,0.0745,0.2526,0.1094,5.8405,0.0801,0
28.0,0.22,0.1342,0.5128,0.4907,12.0,0.3325,1
29.9553,0.3767,0.1277,0.5843,0.4938,16.4155,0.4285,1
22.3073,0.1,0.0764,0.1431,0.154,4.8449,0.2269,1
12.0,0.0994,0.0675,0.1991,0.2008,2.527,0.0579,0
8.3265,0.031,0.1345,0.1959,0.239,4.4613,0.0911,0
7.2187,0.0,0.1076,0.247,0.2479,0.0,0.0,0
16.8848,0.0209,0.1267,0.6237,0.4804,20.2716,0.3971,1
15.2408,0.22,0.1171,0.1241,0.1829,3.1765,0.1757,1
0.0,0.043,0.0849,0.1623,0.2478,0.0,0.0,0
7.4771,0.0639,0.1401,0.2704,0.1778,0.0,0.0,0
13.906,0.2225,0.1081,0.1996,0.1057,2.175,0.204,1
0.1696,0.0687,0.0489,0.2661,0.1603,9.0469,0.0457,0
3.7,0.0561,0.1328,0.1103,0.1887,1.0396,0.0,0
6.4174,0.09,0.0257,0.1868,0.2505,6.4798,0.0,0
10.5619,0.3607,0.1073,0.1673,0.1798,3.0181,0.1748,1
22.0,0.314,0.1184,0.0981,0.1269,4.6689,0.2,1
11.8173,0.22,0.1306,0.1522,0.2143,7.5538,0.1173,1
6.9795,0.22,0.1733,0.2083,0.1401,5.2315,0.1664,1
5.9359,0.0398,0.0864,0.4557,0.6127,13.8516,0.2697,1
35.5528,0.3063,0.0911,0.5016,0.4577,18.7058,0.2282,1
28.0,0.3015,0.1142,0.6578,0.5005,14.6868,0.2562,1
3.2015,0.095,0.0845,0.153,0.05,5.4396,0.0347,0
6.5561,0.0608,0.1155,0.1385,0.2235,6.7324,0.088,0
5.3998,0.0325,0.2,0.2004,0.2534,6.7137,0.0604,0
4.6901,0.0265,0.1167,0.5859,0.38,16.1513,0.3522,1
14.1345,0.1527,0.0755,0.7148,0.5062,16.9568,0.2584,1
5.6734,0.2778,0.0687,0.1593,0.0757,4.201,0.097,1
11.0089,0.22,0.091,0.2164,0.1107,4.2354,0.1952,1
7.0816,0.0721,0.1395,0.0589,0.256,3.9624,0.0088,0
10.1726,0.0094,0.0213,0.1796,0.2655,2.9295,0.0443,0
12.7273,0.1083,0.0938,0.5493,0.5918,12.4701,0.227,1
4.5154,0.017,0.1475,0.1231,0.1376,4.151,0.0,0
10.0601,0.4683,0.0968,0.2028,0.1488,1.5252,0.1289,1
24.3947,0.2445,0.0879,0.2013,0.1947,4.2004,0.2,1
7.8796,0.3772,0.091,0.227,0.2498,3.3982,0.1448,1
4.1284,0.0345,0.0486,0.0838,0.2231,3.8023,0.0513,0
1.5786,0.0,0.117,0.323,0.1901,1.1494,0.0976,0
3.4248,0.0457,0.1174,0.2251,0.2165,5.7816,0.0749,0
2.343,0.0489,0.1442,0.2243,0.2108,3.354,0.0211,0
28.0,0.22,0.0894,0.5153,0.3943,15.7639,0.4691,1
